dimension,function,algorithm_internal,run,best_cost
30,f4_rosenbrock,Original PSO,19,5973333865.20683
30,f4_rosenbrock,PSO-m,0,3376290.252390761
30,f4_rosenbrock,PSO-m,1,3601390.478518228
30,f4_rosenbrock,PSO-m,2,33794003.03540601
30,f4_rosenbrock,PSO-m,3,274199.854298784
30,f4_rosenbrock,PSO-m,4,24411534.12573561
30,f4_rosenbrock,PSO-m,5,14514696.459346239
30,f4_rosenbrock,PSO-m,6,236513.3877618962
30,f4_rosenbrock,PSO-m,7,286359.7207749022
30,f4_rosenbrock,PSO-m,8,24611835.602439173
30,f4_rosenbrock,PSO-m,9,137469980.95168188
30,f4_rosenbrock,PSO-m,10,644462.446211311
30,f4_rosenbrock,PSO-m,11,3644274.080679713
30,f4_rosenbrock,PSO-m,12,234865.97248093315
30,f4_rosenbrock,PSO-m,13,680214.5074656655
30,f4_rosenbrock,PSO-m,14,22547451.13537714
30,f4_rosenbrock,PSO-m,15,13820786.386589685
30,f4_rosenbrock,PSO-m,16,3357313.6654164526
30,f4_rosenbrock,PSO-m,17,42069153.8842094
30,f4_rosenbrock,PSO-m,18,36180134.03043998
30,f4_rosenbrock,PSO-m,19,62957643.24954937
30,f4_rosenbrock,PSO-RIW,0,5546467147.381799
30,f4_rosenbrock,PSO-RIW,1,1740400232.7839842
30,f4_rosenbrock,PSO-RIW,2,5518389872.521418
30,f4_rosenbrock,PSO-RIW,3,5786295104.907777
30,f4_rosenbrock,PSO-RIW,4,1393984399.1724637
30,f4_rosenbrock,PSO-RIW,5,1124959955.5876045
30,f4_rosenbrock,PSO-RIW,6,7885492233.23116
30,f4_rosenbrock,PSO-RIW,7,33261853.955715515
30,f4_rosenbrock,PSO-RIW,8,296877500.7565372
30,f4_rosenbrock,PSO-RIW,9,1789832402.2397976
30,f4_rosenbrock,PSO-RIW,10,602165716.2470373
30,f4_rosenbrock,PSO-RIW,11,1152941393.7895641
30,f4_rosenbrock,PSO-RIW,12,4564686754.683059
30,f4_rosenbrock,PSO-RIW,13,2230465585.5733275
30,f4_rosenbrock,PSO-RIW,14,5382846127.993313
30,f4_rosenbrock,PSO-RIW,15,21891340.124277756
30,f4_rosenbrock,PSO-RIW,16,171876700.36926064
30,f4_rosenbrock,PSO-RIW,17,9788737768.671804
30,f4_rosenbrock,PSO-RIW,18,894132362.3019583
30,f4_rosenbrock,PSO-RIW,19,7038261153.34652
30,f4_rosenbrock,HPPSO_Modified,0,10261.389942350976
30,f4_rosenbrock,HPPSO_Modified,1,9922.694403997599
30,f4_rosenbrock,HPPSO_Modified,2,1313.4024895171517
30,f4_rosenbrock,HPPSO_Modified,3,799.2452624605
30,f4_rosenbrock,HPPSO_Modified,4,6021.014129493334
30,f4_rosenbrock,HPPSO_Modified,5,10392.9956841973
30,f4_rosenbrock,HPPSO_Modified,6,1107.6600609879354
30,f4_rosenbrock,HPPSO_Modified,7,312.81501807861093
30,f4_rosenbrock,HPPSO_Modified,8,12307.451492159415
30,f4_rosenbrock,HPPSO_Modified,9,16455.149440040754
30,f4_rosenbrock,HPPSO_Modified,10,840.0396175610683
30,f4_rosenbrock,HPPSO_Modified,11,215.1083350809934
30,f4_rosenbrock,HPPSO_Modified,12,237.720381154021
30,f4_rosenbrock,HPPSO_Modified,13,4246.512581043021
30,f4_rosenbrock,HPPSO_Modified,14,1293.856724900407
30,f4_rosenbrock,HPPSO_Modified,15,777.0752303176228
30,f4_rosenbrock,HPPSO_Modified,16,16984.553458266288
30,f4_rosenbrock,HPPSO_Modified,17,10472.459163720541
30,f4_rosenbrock,HPPSO_Modified,18,201.28823992900803
30,f4_rosenbrock,HPPSO_Modified,19,119.72891422680547
30,f4_rosenbrock,GA-MPC,0,21336159.189745616
30,f4_rosenbrock,GA-MPC,1,34544471.13716777
30,f4_rosenbrock,GA-MPC,2,11405525.64974296
30,f4_rosenbrock,GA-MPC,3,1938818.8275663133
30,f4_rosenbrock,GA-MPC,4,423450903.9634098
30,f4_rosenbrock,GA-MPC,5,184031.35674019917
30,f4_rosenbrock,GA-MPC,6,390905.4335157198
30,f4_rosenbrock,GA-MPC,7,3743136.222100378
30,f4_rosenbrock,GA-MPC,8,159538.24408249586
30,f4_rosenbrock,GA-MPC,9,5123.934171334783
30,f4_rosenbrock,GA-MPC,10,51089.42859782478
30,f4_rosenbrock,GA-MPC,11,4870068712.517162
30,f4_rosenbrock,GA-MPC,12,10583032.369822172
30,f4_rosenbrock,GA-MPC,13,222215282.53358686
30,f4_rosenbrock,GA-MPC,14,12549134.292659713
30,f4_rosenbrock,GA-MPC,15,121124619.10076542
30,f4_rosenbrock,GA-MPC,16,53829948.406835936
30,f4_rosenbrock,GA-MPC,17,17407804.05546605
30,f4_rosenbrock,GA-MPC,18,1782876555.5126963
30,f4_rosenbrock,GA-MPC,19,6194.31503494582
30,f4_rosenbrock,GWO,0,126721038.63247779
30,f4_rosenbrock,GWO,1,104153063.84340157
30,f4_rosenbrock,GWO,2,1723702.2391069555
30,f4_rosenbrock,GWO,3,23962687.401084017
30,f4_rosenbrock,GWO,4,40526192.106514975
30,f4_rosenbrock,GWO,5,6975893.784979115
30,f4_rosenbrock,GWO,6,43115788.920096785
30,f4_rosenbrock,GWO,7,36510473.903931946
30,f4_rosenbrock,GWO,8,26917101.558960326
30,f4_rosenbrock,GWO,9,137340011.08650956
30,f4_rosenbrock,GWO,10,6081386.070432876
30,f4_rosenbrock,GWO,11,149527596.80328265
30,f4_rosenbrock,GWO,12,1652229.0744871611
30,f4_rosenbrock,GWO,13,34384894.45244387
30,f4_rosenbrock,GWO,14,337927302.71605104
30,f4_rosenbrock,GWO,15,457005.64155631285
30,f4_rosenbrock,GWO,16,2039050.9138918384
30,f4_rosenbrock,GWO,17,99555816.7145964
30,f4_rosenbrock,GWO,18,12797121.729554277
30,f4_rosenbrock,GWO,19,51888445.715625234
30,f4_rosenbrock,SHADE,0,79.24512923189977
30,f4_rosenbrock,SHADE,1,695.9311244118687
30,f4_rosenbrock,SHADE,2,76.70784917403603
30,f4_rosenbrock,SHADE,3,44.35184243562176
30,f4_rosenbrock,SHADE,4,3.676719103049848
30,f4_rosenbrock,SHADE,5,1436.5928653257283
30,f4_rosenbrock,SHADE,6,83.09593020679318
30,f4_rosenbrock,SHADE,7,276.4021643982881
30,f4_rosenbrock,SHADE,8,314.90819061170225
30,f4_rosenbrock,SHADE,9,23.38198561892262
30,f4_rosenbrock,SHADE,10,26.49297287474904
30,f4_rosenbrock,SHADE,11,301.34433508722776
30,f4_rosenbrock,SHADE,12,82.12111804076156
30,f4_rosenbrock,SHADE,13,37.12882734507149
30,f4_rosenbrock,SHADE,14,90.16877864839594
30,f4_rosenbrock,SHADE,15,1546.3720564956309
30,f4_rosenbrock,SHADE,16,223.87633251012824
30,f4_rosenbrock,SHADE,17,102.92227521827897
30,f4_rosenbrock,SHADE,18,81.36481019776419
30,f4_rosenbrock,SHADE,19,74.9159364539639
30,f4_rosenbrock,CSA,0,1481928428.3149056
30,f4_rosenbrock,CSA,1,51954313622.184944
30,f4_rosenbrock,CSA,2,14852560619.973545
30,f4_rosenbrock,CSA,3,5688486014.754226
30,f4_rosenbrock,CSA,4,1528680866.60516
30,f4_rosenbrock,CSA,5,18821014637.278027
30,f4_rosenbrock,CSA,6,25914567813.384823
30,f4_rosenbrock,CSA,7,3874475740.8298764
30,f4_rosenbrock,CSA,8,2832420678.049984
30,f4_rosenbrock,CSA,9,2474283456.0003247
30,f4_rosenbrock,CSA,10,4063509979.859772
30,f4_rosenbrock,CSA,11,12353255225.129555
30,f4_rosenbrock,CSA,12,12986617861.066763
30,f4_rosenbrock,CSA,13,569292918.5547282
30,f4_rosenbrock,CSA,14,44516249578.91483
30,f4_rosenbrock,CSA,15,7124836548.620163
30,f4_rosenbrock,CSA,16,2577032596.840509
30,f4_rosenbrock,CSA,17,8152112926.530063
30,f4_rosenbrock,CSA,18,12443921585.447788
30,f4_rosenbrock,CSA,19,10334464728.058954
30,f5_powell_sum,Original PSO,0,114.13671883315415
30,f5_powell_sum,Original PSO,1,56.14963104658186
30,f5_powell_sum,Original PSO,2,49.77523047215947
30,f5_powell_sum,Original PSO,3,40.68479769319741
30,f5_powell_sum,Original PSO,4,116.79570424459153
30,f5_powell_sum,Original PSO,5,125.65232166328295
30,f5_powell_sum,Original PSO,6,46.42762160975148
30,f5_powell_sum,Original PSO,7,70.37871667712875
30,f5_powell_sum,Original PSO,8,107.60466029158867
30,f5_powell_sum,Original PSO,9,75.74236504357783
30,f5_powell_sum,Original PSO,10,117.38811861922596
30,f5_powell_sum,Original PSO,11,83.30379739708563
30,f5_powell_sum,Original PSO,12,100.60581658093831
30,f5_powell_sum,Original PSO,13,61.16742084380205
30,f5_powell_sum,Original PSO,14,84.65178893180082
30,f5_powell_sum,Original PSO,15,91.21542517237917
30,f5_powell_sum,Original PSO,16,84.15230065000922
30,f5_powell_sum,Original PSO,17,108.60887961233662
30,f5_powell_sum,Original PSO,18,56.18581880875198
30,f5_powell_sum,Original PSO,19,99.35494953190621
30,f5_powell_sum,PSO-m,0,113.44491609758826
30,f5_powell_sum,PSO-m,1,112.62504660472104
30,f5_powell_sum,PSO-m,2,102.3647587225795
30,f5_powell_sum,PSO-m,3,93.96984874040642
30,f5_powell_sum,PSO-m,4,74.10167688747002
30,f5_powell_sum,PSO-m,5,44.7054375972579
30,f5_powell_sum,PSO-m,6,48.4854193583581
30,f5_powell_sum,PSO-m,7,62.66189730762639
30,f5_powell_sum,PSO-m,8,59.85940793062191
30,f5_powell_sum,PSO-m,9,77.34681472472414
30,f5_powell_sum,PSO-m,10,55.507461706690414
30,f5_powell_sum,PSO-m,11,123.71956571400902
30,f5_powell_sum,PSO-m,12,71.21523157799939
30,f5_powell_sum,PSO-m,13,144.09375770548402
30,f5_powell_sum,PSO-m,14,119.1675517700744
30,f5_powell_sum,PSO-m,15,92.31150750254615
30,f5_powell_sum,PSO-m,16,111.5032801887297
30,f5_powell_sum,PSO-m,17,80.79082488058482
30,f5_powell_sum,PSO-m,18,72.86761852978915
30,f5_powell_sum,PSO-m,19,127.2769441328748
30,f5_powell_sum,PSO-RIW,0,132.6139215091108
30,f5_powell_sum,PSO-RIW,1,129.31373097191283
30,f5_powell_sum,PSO-RIW,2,125.09983091114998
30,f5_powell_sum,PSO-RIW,3,201.46431538790543
30,f5_powell_sum,PSO-RIW,4,84.09903145992314
30,f5_powell_sum,PSO-RIW,5,141.27172514515567
30,f5_powell_sum,PSO-RIW,6,108.79185322775464
30,f5_powell_sum,PSO-RIW,7,71.12934122090834
30,f5_powell_sum,PSO-RIW,8,60.58119897291727
30,f5_powell_sum,PSO-RIW,9,87.83313606645628
30,f5_powell_sum,PSO-RIW,10,65.47041878249462
30,f5_powell_sum,PSO-RIW,11,143.33110195822567
30,f5_powell_sum,PSO-RIW,12,124.56268445935332
30,f5_powell_sum,PSO-RIW,13,93.61721495512042
30,f5_powell_sum,PSO-RIW,14,112.13966381042343
30,f5_powell_sum,PSO-RIW,15,112.3906880662899
30,f5_powell_sum,PSO-RIW,16,109.1357656196629
30,f5_powell_sum,PSO-RIW,17,165.38204617848004
30,f5_powell_sum,PSO-RIW,18,101.05616977650267
30,f5_powell_sum,PSO-RIW,19,112.7905027606151
30,f5_powell_sum,HPPSO_Modified,0,33.27930221231677
30,f5_powell_sum,HPPSO_Modified,1,42.30447513671271
30,f5_powell_sum,HPPSO_Modified,2,27.683218656796537
30,f5_powell_sum,HPPSO_Modified,3,28.45804310966252
30,f5_powell_sum,HPPSO_Modified,4,21.268430410888815
30,f5_powell_sum,HPPSO_Modified,5,29.369726414060995
30,f5_powell_sum,HPPSO_Modified,6,33.87152884774116
30,f5_powell_sum,HPPSO_Modified,7,29.858727843008687
30,f5_powell_sum,HPPSO_Modified,8,25.87037057756732
30,f5_powell_sum,HPPSO_Modified,9,39.061815808883615
30,f5_powell_sum,HPPSO_Modified,10,18.377903767268673
30,f5_powell_sum,HPPSO_Modified,11,26.277929635451603
30,f5_powell_sum,HPPSO_Modified,12,46.87361519962537
30,f5_powell_sum,HPPSO_Modified,13,30.100195805940473
30,f5_powell_sum,HPPSO_Modified,14,32.330344695941974
30,f5_powell_sum,HPPSO_Modified,15,27.703001847070762
30,f5_powell_sum,HPPSO_Modified,16,19.34501428832599
30,f5_powell_sum,HPPSO_Modified,17,28.57770639436795
30,f5_powell_sum,HPPSO_Modified,18,23.54117315360568
30,f5_powell_sum,HPPSO_Modified,19,38.04495489233099
30,f5_powell_sum,GA-MPC,0,4.023457251501455
30,f5_powell_sum,GA-MPC,1,1.322583607299427
30,f5_powell_sum,GA-MPC,2,4.331147785981129
30,f5_powell_sum,GA-MPC,3,0.44863451647840724
30,f5_powell_sum,GA-MPC,4,1.6216594961517312
30,f5_powell_sum,GA-MPC,5,2.509542602967073
30,f5_powell_sum,GA-MPC,6,11.392040465674018
30,f5_powell_sum,GA-MPC,7,11.373212345361617
30,f5_powell_sum,GA-MPC,8,4.03902688939361
30,f5_powell_sum,GA-MPC,9,2.6132470663519096
30,f5_powell_sum,GA-MPC,10,3.2671661448985567
30,f5_powell_sum,GA-MPC,11,29.639003598037156
30,f5_powell_sum,GA-MPC,12,6.163507644534672
30,f5_powell_sum,GA-MPC,13,5.33526273547573
30,f5_powell_sum,GA-MPC,14,9.792678290320719
30,f5_powell_sum,GA-MPC,15,3.776591496683111
30,f5_powell_sum,GA-MPC,16,1.0332081377417535
30,f5_powell_sum,GA-MPC,17,5.133973819390052
30,f5_powell_sum,GA-MPC,18,6.935419023927362
30,f5_powell_sum,GA-MPC,19,6.557626374913827
30,f5_powell_sum,GWO,0,49.667362816101644
30,f5_powell_sum,GWO,1,46.98494763000593
30,f5_powell_sum,GWO,2,44.26009117714905
30,f5_powell_sum,GWO,3,63.95484223538986
30,f5_powell_sum,GWO,4,55.26742355549415
30,f5_powell_sum,GWO,5,55.86336053078667
30,f5_powell_sum,GWO,6,50.2723116228004
30,f5_powell_sum,GWO,7,49.00541557186477
30,f5_powell_sum,GWO,8,46.10850577195946
30,f5_powell_sum,GWO,9,62.88157010502134
30,f5_powell_sum,GWO,10,67.6739172670858
30,f5_powell_sum,GWO,11,56.54781045995437
30,f5_powell_sum,GWO,12,62.65145380714803
30,f5_powell_sum,GWO,13,43.89891374492593
30,f5_powell_sum,GWO,14,62.35313787227537
30,f5_powell_sum,GWO,15,67.88669231344011
30,f5_powell_sum,GWO,16,57.9138417219832
30,f5_powell_sum,GWO,17,86.39196367761728
30,f5_powell_sum,GWO,18,58.47775667801225
30,f5_powell_sum,GWO,19,52.37721735153309
30,f5_powell_sum,SHADE,0,9.239520067474336
30,f5_powell_sum,SHADE,1,12.723545959608844
30,f5_powell_sum,SHADE,2,7.467257791563355
30,f5_powell_sum,SHADE,3,11.777332477596717
30,f5_powell_sum,SHADE,4,6.242462871180288
30,f5_powell_sum,SHADE,5,12.316962760413048
30,f5_powell_sum,SHADE,6,13.150009004470082
30,f5_powell_sum,SHADE,7,8.65096233065669
30,f5_powell_sum,SHADE,8,11.576057799716281
30,f5_powell_sum,SHADE,9,8.357427548875487
30,f5_powell_sum,SHADE,10,13.438816251017677
30,f5_powell_sum,SHADE,11,5.390137682704141
30,f5_powell_sum,SHADE,12,3.929157217927767
30,f5_powell_sum,SHADE,13,14.300278823198862
30,f5_powell_sum,SHADE,14,11.060745054651894
30,f5_powell_sum,SHADE,15,8.380897727403251
30,f5_powell_sum,SHADE,16,9.539563238973965
30,f5_powell_sum,SHADE,17,8.068006872191491
30,f5_powell_sum,SHADE,18,24.93595536129784
30,f5_powell_sum,SHADE,19,19.168211439475332
30,f5_powell_sum,CSA,0,163.2616744769411
30,f5_powell_sum,CSA,1,213.1383657349616
30,f5_powell_sum,CSA,2,196.26796910811413
30,f5_powell_sum,CSA,3,291.6140305979996
30,f5_powell_sum,CSA,4,222.7174117519138
30,f5_powell_sum,CSA,5,347.95884901714476
30,f5_powell_sum,CSA,6,187.26368119625425
30,f5_powell_sum,CSA,7,135.28611371116952
30,f5_powell_sum,CSA,8,215.4558455695642
30,f5_powell_sum,CSA,9,111.19280744380661
30,f5_powell_sum,CSA,10,266.9678694383679
30,f5_powell_sum,CSA,11,104.56883396751739
30,f5_powell_sum,CSA,12,183.32510495792428
30,f5_powell_sum,CSA,13,139.53387324214506
30,f5_powell_sum,CSA,14,144.78060781615235
30,f5_powell_sum,CSA,15,208.46653939786768
30,f5_powell_sum,CSA,16,248.61996493749075
30,f5_powell_sum,CSA,17,164.84843466789744
30,f5_powell_sum,CSA,18,199.99623965027553
30,f5_powell_sum,CSA,19,89.83561768246881
30,f6_rastrigin,Original PSO,0,5644.846623228365
30,f6_rastrigin,Original PSO,1,4238.701103056264
30,f6_rastrigin,Original PSO,2,3127.1539935219653
30,f6_rastrigin,Original PSO,3,2634.305936412364
30,f6_rastrigin,Original PSO,4,4945.001540732877
30,f6_rastrigin,Original PSO,5,5556.83820041367
30,f6_rastrigin,Original PSO,6,11633.068666306004
30,f6_rastrigin,Original PSO,7,8523.8820907124
30,f6_rastrigin,Original PSO,8,14415.851183678695
30,f6_rastrigin,Original PSO,9,17041.92932803987
30,f6_rastrigin,Original PSO,10,7923.9986017585015
30,f6_rastrigin,Original PSO,11,16347.846464704418
30,f6_rastrigin,Original PSO,12,9708.653617140913
30,f6_rastrigin,Original PSO,13,5929.664297579529
30,f6_rastrigin,Original PSO,14,3012.5262215566463
30,f6_rastrigin,Original PSO,15,9889.83998590458
30,f6_rastrigin,Original PSO,16,8764.047826036334
30,f6_rastrigin,Original PSO,17,2042.8017496202276
30,f6_rastrigin,Original PSO,18,10195.3515649912
30,f6_rastrigin,Original PSO,19,2242.3207024186645
30,f6_rastrigin,PSO-m,0,1018.3152437767096
30,f6_rastrigin,PSO-m,1,747.5391216436989
30,f6_rastrigin,PSO-m,2,699.9027206113178
30,f6_rastrigin,PSO-m,3,2866.043600282139
30,f6_rastrigin,PSO-m,4,2867.005300775519
30,f6_rastrigin,PSO-m,5,2382.22158152848
30,f6_rastrigin,PSO-m,6,1666.2083340866218
30,f6_rastrigin,PSO-m,7,2169.774673809783
30,f6_rastrigin,PSO-m,8,1000.257723620504
30,f6_rastrigin,PSO-m,9,4438.59200591551
30,f6_rastrigin,PSO-m,10,3203.4788014458313
30,f6_rastrigin,PSO-m,11,1799.2267324191284
30,f6_rastrigin,PSO-m,12,2211.8671601716806
30,f6_rastrigin,PSO-m,13,1034.036652612476
30,f6_rastrigin,PSO-m,14,6763.872401156916
30,f6_rastrigin,PSO-m,15,5399.133034763741
30,f6_rastrigin,PSO-m,16,2548.678379955448
30,f6_rastrigin,PSO-m,17,1745.571771398198
30,f6_rastrigin,PSO-m,18,1075.2698808748642
30,f6_rastrigin,PSO-m,19,1502.818775058919
30,f6_rastrigin,PSO-RIW,0,10350.018150220742
30,f6_rastrigin,PSO-RIW,1,25101.232467515234
30,f6_rastrigin,PSO-RIW,2,9702.817416918344
30,f6_rastrigin,PSO-RIW,3,6818.465672553359
30,f6_rastrigin,PSO-RIW,4,9129.997931875969
30,f6_rastrigin,PSO-RIW,5,5278.875505383684
30,f6_rastrigin,PSO-RIW,6,1515.023727990693
30,f6_rastrigin,PSO-RIW,7,4418.860532899752
30,f6_rastrigin,PSO-RIW,8,2112.781208320444
30,f6_rastrigin,PSO-RIW,9,22088.130062974877
30,f6_rastrigin,PSO-RIW,10,8825.38574169918
30,f6_rastrigin,PSO-RIW,11,7898.003843547229
30,f6_rastrigin,PSO-RIW,12,2512.140202789498
30,f6_rastrigin,PSO-RIW,13,9092.42941838458
30,f6_rastrigin,PSO-RIW,14,11193.001604537627
30,f6_rastrigin,PSO-RIW,15,6229.859784134309
30,f6_rastrigin,PSO-RIW,16,2558.9696192119077
30,f6_rastrigin,PSO-RIW,17,2398.674968283265
30,f6_rastrigin,PSO-RIW,18,1656.2480797516155
30,f6_rastrigin,PSO-RIW,19,1156.710733942911
30,f6_rastrigin,HPPSO_Modified,0,119.42265853655945
30,f6_rastrigin,HPPSO_Modified,1,115.09852518378142
30,f6_rastrigin,HPPSO_Modified,2,100.1681040992612
30,f6_rastrigin,HPPSO_Modified,3,168.56676698805927
30,f6_rastrigin,HPPSO_Modified,4,197.23304892688554
30,f6_rastrigin,HPPSO_Modified,5,128.52561419015106
30,f6_rastrigin,HPPSO_Modified,6,169.19438805945913
30,f6_rastrigin,HPPSO_Modified,7,76.6872201571689
30,f6_rastrigin,HPPSO_Modified,8,115.71996101470106
30,f6_rastrigin,HPPSO_Modified,9,127.94169217496321
30,f6_rastrigin,HPPSO_Modified,10,91.08850771030566
30,f6_rastrigin,HPPSO_Modified,11,84.35507698292702
30,f6_rastrigin,HPPSO_Modified,12,114.72017813539571
30,f6_rastrigin,HPPSO_Modified,13,119.14807211028437
30,f6_rastrigin,HPPSO_Modified,14,140.34051440440098
30,f6_rastrigin,HPPSO_Modified,15,132.05801966525934
30,f6_rastrigin,HPPSO_Modified,16,131.1378346978051
30,f6_rastrigin,HPPSO_Modified,17,114.89385739334205
30,f6_rastrigin,HPPSO_Modified,18,127.19328646954784
30,f6_rastrigin,HPPSO_Modified,19,152.7474925738417
30,f6_rastrigin,GA-MPC,0,610.5466393928729
30,f6_rastrigin,GA-MPC,1,1333.6335809572863
30,f6_rastrigin,GA-MPC,2,493.6337516375473
30,f6_rastrigin,GA-MPC,3,298.5735029094434
30,f6_rastrigin,GA-MPC,4,266.86996091627884
30,f6_rastrigin,GA-MPC,5,77.33617403513341
30,f6_rastrigin,GA-MPC,6,99.15611233983651
30,f6_rastrigin,GA-MPC,7,102.67418247154879
30,f6_rastrigin,GA-MPC,8,2006.5993101024508
30,f6_rastrigin,GA-MPC,9,600.6487783949923
30,f6_rastrigin,GA-MPC,10,253.76509168888214
30,f6_rastrigin,GA-MPC,11,42.225961983073375
30,f6_rastrigin,GA-MPC,12,201.76766654419697
30,f6_rastrigin,GA-MPC,13,2744.568983208537
30,f6_rastrigin,GA-MPC,14,135.44287256932688
30,f6_rastrigin,GA-MPC,15,777.0375813351473
30,f6_rastrigin,GA-MPC,16,196.06707328585043
30,f6_rastrigin,GA-MPC,17,1660.5980612668375
30,f6_rastrigin,GA-MPC,18,215.5447601100375
30,f6_rastrigin,GA-MPC,19,240.7872204256551
30,f6_rastrigin,GWO,0,1277.431173963581
30,f6_rastrigin,GWO,1,1006.3763478406986
30,f6_rastrigin,GWO,2,1672.260016944985
30,f6_rastrigin,GWO,3,598.5650799909799
30,f6_rastrigin,GWO,4,858.2121184320508
30,f6_rastrigin,GWO,5,611.6191361977632
30,f6_rastrigin,GWO,6,663.8848280435418
30,f6_rastrigin,GWO,7,435.12311785575935
30,f6_rastrigin,GWO,8,1680.2890645095035
30,f6_rastrigin,GWO,9,1086.564631308369
30,f6_rastrigin,GWO,10,2520.838089069259
30,f6_rastrigin,GWO,11,889.7816283136814
30,f6_rastrigin,GWO,12,1292.3735021140624
30,f6_rastrigin,GWO,13,836.1397151937747
30,f6_rastrigin,GWO,14,2496.7722277139765
30,f6_rastrigin,GWO,15,954.1531445133131
30,f6_rastrigin,GWO,16,1890.7904396809026
30,f6_rastrigin,GWO,17,1688.5965257691207
30,f6_rastrigin,GWO,18,1535.3878140065929
30,f6_rastrigin,GWO,19,1242.6813417936555
30,f6_rastrigin,SHADE,0,40.42342327614574
30,f6_rastrigin,SHADE,1,97.9365556740274
30,f6_rastrigin,SHADE,2,26.760303988326996
30,f6_rastrigin,SHADE,3,42.494165276243166
30,f6_rastrigin,SHADE,4,50.5860416142157
30,f6_rastrigin,SHADE,5,63.44964530733776
30,f6_rastrigin,SHADE,6,38.66867786216335
30,f6_rastrigin,SHADE,7,51.4201002813609
30,f6_rastrigin,SHADE,8,61.82623289725021
30,f6_rastrigin,SHADE,9,35.29897716218392
30,f6_rastrigin,SHADE,10,28.79843659929344
30,f6_rastrigin,SHADE,11,43.693668201958076
30,f6_rastrigin,SHADE,12,62.375126153310816
30,f6_rastrigin,SHADE,13,84.20648386694003
30,f6_rastrigin,SHADE,14,64.03603503233151
30,f6_rastrigin,SHADE,15,41.91275315744991
30,f6_rastrigin,SHADE,16,40.941286714470436
30,f6_rastrigin,SHADE,17,40.48407088515012
30,f6_rastrigin,SHADE,18,25.72621309465194
30,f6_rastrigin,SHADE,19,66.93633930582965
30,f6_rastrigin,CSA,0,22611.316749596972
30,f6_rastrigin,CSA,1,15363.754029656711
30,f6_rastrigin,CSA,2,10223.54669244039
30,f6_rastrigin,CSA,3,24631.090151882378
30,f6_rastrigin,CSA,4,32573.77740614578
30,f6_rastrigin,CSA,5,7339.125437619791
30,f6_rastrigin,CSA,6,12153.518429069114
30,f6_rastrigin,CSA,7,17704.813123568518
30,f6_rastrigin,CSA,8,22089.716515942644
30,f6_rastrigin,CSA,9,26755.233696393898
30,f6_rastrigin,CSA,10,19710.526163259092
30,f6_rastrigin,CSA,11,56441.4586734279
30,f6_rastrigin,CSA,12,33088.40627703011
30,f6_rastrigin,CSA,13,65696.19693148037
30,f6_rastrigin,CSA,14,13756.603034667636
30,f6_rastrigin,CSA,15,21120.774761146375
30,f6_rastrigin,CSA,16,9718.503591957056
30,f6_rastrigin,CSA,17,9799.063534654568
30,f6_rastrigin,CSA,18,18032.283417615938
30,f6_rastrigin,CSA,19,27173.079648964605
30,f7_ackley,Original PSO,0,20.00656006783137
30,f7_ackley,Original PSO,1,20.090613493696015
30,f7_ackley,Original PSO,2,20.005969333727005
30,f7_ackley,Original PSO,3,20.009001309885047
30,f7_ackley,Original PSO,4,20.297880217080806
30,f7_ackley,Original PSO,5,20.105711475048206
30,f7_ackley,Original PSO,6,20.060356934358612
30,f7_ackley,Original PSO,7,20.016999699502463
30,f7_ackley,Original PSO,8,20.390757202114703
30,f7_ackley,Original PSO,9,20.21560597837999
30,f7_ackley,Original PSO,10,20.37297945443452
30,f7_ackley,Original PSO,11,20.129640431771396
30,f7_ackley,Original PSO,12,20.009464976818872
30,f7_ackley,Original PSO,13,20.047303156114857
30,f7_ackley,Original PSO,14,20.068658425524706
30,f7_ackley,Original PSO,15,20.02738751840276
30,f7_ackley,Original PSO,16,20.00253062374916
30,f7_ackley,Original PSO,17,20.151538232231648
30,f7_ackley,Original PSO,18,20.00797247407099
30,f7_ackley,Original PSO,19,20.13749444053234
30,f7_ackley,PSO-m,0,20.916525662144174
30,f7_ackley,PSO-m,1,20.96063757431334
30,f7_ackley,PSO-m,2,20.673464585994058
30,f7_ackley,PSO-m,3,20.99111939378718
30,f7_ackley,PSO-m,4,20.88852439669934
30,f7_ackley,PSO-m,5,20.964425350816242
30,f7_ackley,PSO-m,6,20.44412722935263
30,f7_ackley,PSO-m,7,21.04255576495098
30,f7_ackley,PSO-m,8,20.99687126472714
30,f7_ackley,PSO-m,9,20.839415782956003
30,f7_ackley,PSO-m,10,20.851730423392873
30,f7_ackley,PSO-m,11,20.862224548294176
30,f7_ackley,PSO-m,12,20.736346266005064
30,f7_ackley,PSO-m,13,20.62343781944766
30,f7_ackley,PSO-m,14,20.913019176704648
30,f7_ackley,PSO-m,15,20.834796097786423
30,f7_ackley,PSO-m,16,20.954102710626838
30,f7_ackley,PSO-m,17,20.602506084683228
30,f7_ackley,PSO-m,18,20.805922016183086
30,f7_ackley,PSO-m,19,20.85808388963908
30,f7_ackley,PSO-RIW,0,20.814470814457408
30,f7_ackley,PSO-RIW,1,20.038769685649566
30,f7_ackley,PSO-RIW,2,20.338058815448573
30,f7_ackley,PSO-RIW,3,20.24487650821599
30,f7_ackley,PSO-RIW,4,20.278355699254615
30,f7_ackley,PSO-RIW,5,20.132471474342346
30,f7_ackley,PSO-RIW,6,20.0003034796283
30,f7_ackley,PSO-RIW,7,20.000516990782113
